"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"7029",15,44.99,-15,2.666666667,2,2.36,12,253,174,0,250,0,38.99,4,12,20,131.09,5,22.73,24,8,"EA","Y","T","NORTH FLORIDA AREA","R","WCMB","U","I","2","99.98999023","1","1",1,"MIANAP941",0,1442,530.3,449.42,40.86,1086170,"0",0.333333333333333,"Mid-Aged",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.279452965197622,2
"7056",498,59.99,-144,11,27,316.63,11,1338,328,13,1336,0,50.6875,95,124.6666667,546,646.9,115,133.6,621,130,"CA","N","R","ATLANTIC SOUTH AREA","N","WCMB","M","N","1","79.98999023","1","1",1,"AIRCOL803",4,6469,536.27,506.29,50.63,1058342,"0",0.762032085357745,"Senior",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.246658140274694,2
"7070",478.25,59.99,109.75,60,21,154.06,11,1484,326,11.66666667,1480,0,50.935,124,220,442,490.9,168,148,446,150,"CA","N","T","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","H","1","129.9899902","1","1",1,"APCANN443",29.66666667,4909,589.24,509.26,50.93,1058736,"0",0.563636363636364,"None",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.257210057951251,2
"7356",1278.25,59.99,-897.25,19.33333333,55,757.52,11,2748,326,52,2745,10.575,61.175,245.3333333,374,1577,1242.1,404,274.5,1744,377,"ZA","N","C","OHIO AREA","N","WCMB","U","O","1","29.98999023","2","2",1,"OHICLE216",9.666666667,12421,718.41,658.13,65.81,1058711,"0",0.655971479411765,"None",0.0147200066814215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.272582023799207,3
"7403",389.25,39.99,27.75,15.33333333,22,59.11,11,1483,323,8,1442,8.2275,38.2175,127.3333333,160.6666667,380,395,173,160.22,398,161,"AA","N","C","CHICAGO AREA","N","WCMB","M","G","1","99.98999023","2","2",1,"CHINBK847",3.333333333,3555,466.32,390.47,43.39,1069483,"0",0.792531119960056,"Senior",0.0176434637159032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.264800648999224,3
"7631",7.5,29.99,-0.5,0.333333333,1,8.22,10,21,298,0,21,0,30.3575,2.333333333,4,8,5.11,3,2.33,6,3,"AA","N","T","GREAT LAKES AREA","N","WC","U","N","1","29.98999023","1","2",1,"NNYBUF716",0.333333333,46,308.94,273.15,30.35,1063867,"0",0.58333333325,"None",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.285893972161072,2
"7727",236.25,34.67,-210.25,14.33333333,8,33.62,10,2729,132,0.333333333,2722,1.65,24.9375,40.66666667,60.33333333,306,569.11,160,302.44,487,277,"BA","N","C","CALIFORNIA NORTH AREA","R","WCMB","M","O","2","79.98999023","1","2",1,"HWIHON808",0,5122,414.25,354.27,39.36,1061717,"0",0.674033149263759,"Senior",0.003983101991551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.332890473571262,2
"7744",406.75,67.49,-106.75,2,46,118.03,11,1172,326,0.666666667,1172,0.195,79.35,139.6666667,164.3333333,442,325.1,165,117.2,398,139,"JF","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","U","N","1","129.9899902","1","1",1,"SEASPO509",1.666666667,3251,979.19,625.98,62.6,1058760,"0",0.849898580496937,"Senior",0.000199144190606522,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.237473508801877,2
"7798",98.5,39.99,-4.5,3.666666667,11,72.52,11,271,318,0.333333333,268,0,31.5125,26.66666667,35.66666667,100,114.4,30,26.8,70,22,"AA","N","T","NEW ENGLAND AREA","N","WCMB","M","H","1","59.98999023","2","2",1,"NNYPOU914",3.333333333,1144,374.34,343.81,34.38,1079732,"0",0.747663551425452,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.291838812600614,3
"7812",855.5,84.99,-478.5,14.66666667,55,86.67,11,3731,309,23.66666667,3529,0,83.58,210.6666667,236.3333333,1015,971.33,410,392.11,961,402,"A","N","C","MIDWEST AREA","N","WCMB","B","G","1","149.9899902","2","2",1,"OMAOMA402",7.333333333,8742,913.55,771.89,85.77,1082894,"0",0.891396333129957,"Young",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"High",0.244501380820478,3
"7968",1602.5,31.325,1145.5,6.333333333,15,521.32,11,2734,266,0,2700,166.175,198.8875,106.6666667,128.6666667,1221,1698.22,258,300,1476,279,"BA","N","C","CALIFORNIA NORTH AREA","N","WCMB","M","H","2","99.98999023","1","1",1,"SFROAK510",6.333333333,15284,1737.73,1651.85,183.54,1092019,"0",0.829015544085747,"Senior",0.0956276291483717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Very High",0.298634839512036,2
"7991",194.75,94.99,-0.75,2,9,71.4,12,2549,364,3.333333333,2545,0,89.2525,27.66666667,36.33333333,195,401.73,93,231.36,339,184,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","U","S","1","149.9899902","2","2",1,"AIRGRN252",1,4419,1142.76,1029.53,93.59,1053207,"0",0.761467890069859,"Young",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.305877638855132,3
"8007",1427.25,94.99,-586.25,24.33333333,19,629.96,10,6629,166,0.333333333,6615,73.0625,184.5175,348.6666667,501,1623,2389.89,494,735,2008,629,"EA","Y","T","MIDWEST AREA","R","WCMB","M","N","2","59.98999023","1","1",1,"STLCOL618",20.66666667,21509,2370.16,2256.21,250.69,1074335,"0",0.695941450499002,"Senior",0.0308259779930469,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.266312531247311,2
"8023",320.75,54.83,-137.75,13,54,56.24,11,1367,338,8.333333333,1223,3.675,46.21,109.6666667,145.3333333,367,309.22,150,135.89,275,120,"AA","N","C","SOUTHWEST AREA","N","WCMB","U","B","1","79.98999023","2","3",1,"PHXSCO480",3,2783,758.48,605.26,67.25,1056730,"0",0.754587156365731,"None",0.00484521674928805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.280724031300826,3
"8025",153.25,67.17,132.75,3.333333333,1,7.9,12,623,354,0.666666667,620,0,63.3775,16,33.66666667,109,136.55,38,56.36,128,48,"BA","N","R","HOUSTON AREA","N","WCMB","B","S","1","149.9899902","2","2",1,"NOLKEN504",0.333333333,1502,750.03,670.05,60.91,1054399,"0",0.475247524705421,"Senior",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.299205715515972,3
"8029",31.5,39.99,-23.5,0.666666667,2,1.03,11,708,34,0,708,0,27.49,7.333333333,11.66666667,39,178,12,78.67,27,11,"BA","N","C","DC/MARYLAND/VIRGINIA AREA","R","WC","M","N","2","9.989997864","2","2",1,"APCBAL410",0.666666667,1602,520.82,435.85,48.43,1069968,"0",0.628571428363265,"Mid-Aged",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.236933040581813,3
"8036",535,44.99,-299,38.33333333,16,71.16,12,1899,352,11,1896,2.3925,37.3825,112.3333333,169.3333333,635,703.73,178,172.36,643,177,"BA","N","C","CHICAGO AREA","N","WCMB","S","I","1","129.9899902","2","2",1,"CHICHI773",14.66666667,7741,505.27,439.66,39.97,1087168,"0",0.663385826705391,"Young",0.00473509212896075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.304084682594067,3
"8050",578,69.99,-109,22.66666667,18,37.44,11,3408,334,3.333333333,2942,0.585,54.8225,148.3333333,260.3333333,614,923.89,209,326.89,871,316,"AA","N","C","CHICAGO AREA","N","WCMB","U","N","1","149.9899902","2","5",1,"MILJAN608",20,8315,854.31,534.34,59.37,1088812,"0",0.569782330290625,"None",0.000684763142184921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.342094658272377,3
"8060",796.75,59.99,-73.75,27.66666667,20,345.99,11,1898,324,3.666666667,1895,12.45,62.9625,171.3333333,232.6666667,821,838.2,224,189.5,823,198,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","S","1","129.9899902","1","1",1,"APCSIL301",23.33333333,8382,661.9,581.92,58.19,1059206,"0",0.736389684564987,"Young",0.018809487838042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"High",0.250312019665468,2
"8067",155.5,59.99,-35.5,5.333333333,6,29.41,11,1884,342,1.666666667,1862,0,51.88,102.6666667,147.3333333,167,282.2,98,186.2,197,115,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","B","O","1","129.9899902","2","2",1,"SFROAK510",4.333333333,2822,682.2,622.22,62.22,1066834,"0",0.696832579569419,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Low",0.264056135111284,3
"8068",942,59.99,-15,21.66666667,10,312.11,12,2484,376,15,2464,15.0675,65.8,181.3333333,226.3333333,947,830.82,227,224,923,247,"AA","N","C","NEW YORK CITY AREA","N","WCMB","M","B","1","199.9899902","1","1",1,"NYCBRO917",21.66666667,9139,706.7,626.72,56.97,1061262,"1",0.801178203210777,"Senior",0.021320928258101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"High",0.346730020661227,2
"8086",16.25,37.49,20.75,1,0,1.27,11,1114,320,0,1114,0.6,22.1225,4.666666667,18,9,425.4,5,111.4,269,70,"BA","N","R","MIDWEST AREA","N","WCMB","M","N","1","99.98999023","1","2",1,"STLSTL314",0.666666667,4254,661.03,580.15,58.02,1079221,"0",0.259259259277778,"Mid-Aged",0.000907674386941591,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.32070747885633,2
"8118",33.25,8.71,-28.25,1,0,1.77,10,114,296,0.666666667,108,0,8.71,5.666666667,11,43,34.89,9,12,35,9,"BA","N","C","NEW ENGLAND AREA","N","WCMB","S","N","1","149.9899902","2","2",1,"BOSBOS978",1,314,133.18,88.01,9.78,1092681,"0",0.515151515181818,"Young",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.301908790956161,3
"8332",510.75,44.99,87.25,31.66666667,42,129.85,11,1680,309,32.33333333,1673,3.675,38.665,126.3333333,198,482,558.1,223,167.3,691,208,"AA","N","C","GREAT LAKES AREA","N","WCMB","U","O","1","99.98999023","3","3",1,"DETANN734",12.66666667,5581,570.04,504.03,50.4,1083176,"0",0.638047137878788,"None",0.00644691600589432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.274929549650717,4
"8381",373.25,39.99,-104.25,3.666666667,21,29.49,11,979,229,4.666666667,968,4.8125,39.295,86.66666667,109,408,340.6,121,96.8,393,120,"AA","N","C","GREAT LAKES AREA","R","WCMB","M","N","2","99.98999023","2","2",1,"DETANN734",2,3406,430.69,370.71,37.07,1067431,"0",0.795107033669725,"Senior",0.0111739302050199,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.296346667425355,3
"8395",907.75,59.99,-313.75,12,80,464.43,11,2449,319,10.33333333,2449,21.75,75,229,270.3333333,1012,867.44,341,272.11,742,250,"BA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WC","U","G","1","29.98999023","1","1",1,"APCWAS202",11,7807,837.18,697.21,77.47,1060256,"0",0.847102342891135,"None",0.0259800759693256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.246817160291285,2
"8439",598,59.99,194,9.666666667,11,240.52,11,4489,43,2,4462,0,84.9725,160.6666667,174.3333333,533,944.8,305,446.2,841,390,"DA","N","C","NEW YORK CITY AREA","R","WCMB","S","H","2","99.98999023","1","1",1,"NYCBRO917",9.666666667,9448,732.39,652.41,65.24,1058974,"0",0.921606118914265,"Young",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.250076489264645,2
"8505",337.75,59.99,-151.75,33.33333333,41,49.31,10,1423,303,4,1227,0,59.43,89,127,388,520.25,106,153.38,502,152,"ZA","N","T","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","N","1","149.9899902","1","2",1,"NCRPOR757",6,4162,544.9,450.7,56.34,1062971,"0",0.700787401574803,"None",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.252536235423311,2
"8520",173.5,54.99,-22.5,25,11,20.46,11,871,285,1,868,0,44.99,61.33333333,96,181,262.6,85,86.8,207,83,"AA","N","C","ATLANTIC SOUTH AREA","N","WCMB","U","H","2","129.9899902","1","1",1,"NCRCHA704",7.333333333,2626,522.94,457.33,45.73,1076921,"0",0.638888888854167,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Low",0.279652328038502,2
"8527",367.5,39.99,85.5,10,9,15.59,10,768,305,0.333333333,762,28.875,59.3825,106.6666667,121.3333333,339,268.89,120,84.67,269,93,"BA","N","C","CHICAGO AREA","N","WCMB","B","S","1","59.98999023","1","1",1,"CHILAG630",0.666666667,2420,420.05,356.95,39.66,1062632,"0",0.879120879637121,"None",0.0687418164504226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.240955941042622,2
"8543",73,39.99,-73,1.333333333,0,63.72,11,607,326,0,607,0,30.755,16.66666667,27.66666667,97,251.2,27,60.7,192,45,"AA","N","T","SOUTHWEST AREA","N","WC","B","S","1","29.98999023","1","1",1,"NEVLVS702",0.666666667,2512,373.02,313.04,31.3,1058874,"0",0.602409638602119,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.265737257165749,2
"8546",379,44.99,-199,8.666666667,28,112.8,11,2278,223,1.666666667,2268,1.1375,36.1275,155.3333333,206,445,643.5,208,226.8,503,235,"AA","N","C","LOS ANGELES AREA","N","WC","U","H","2","29.98999023","1","2",1,"LAXCOV626",7.333333333,6435,556.66,521.04,52.1,1079856,"0",0.754045307281553,"None",0.00204343764595983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.313277811366736,2
"8567",57,18.545,-57,7,9,2.84,12,852,352,2.333333333,846,0.5,16.545,16.66666667,25.66666667,76,319.45,30,76.91,122,35,"AA","N","C","CHICAGO AREA","N","WCMB","B","N","1","149.9899902","2","2",1,"CHINBK847",0,3514,524.69,487.92,44.36,1087175,"1",0.649350649396188,"None",0.000952943642912958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.42723881764604,3
"8595",147,29.99,-25,12,22,5.16,10,946,302,4.333333333,882,0,30.4025,69.66666667,83,155,184.33,92,98,181,99,"AA","N","T","NEW YORK CITY AREA","R","WC","S","H","1","9.989997864","2","2",1,"NYCMAN917",12,1659,359.92,283.64,31.52,1085022,"0",0.839357429759036,"Senior",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.312933096636735,3
"8607",227.25,54.99,-60.25,16.33333333,3,31.72,11,1572,312,4.333333333,1571,0,49.2375,117,167,247,218.1,179,157.1,247,176,"AA","N","C","LOS ANGELES AREA","N","WCMB","M","H","1","149.9899902","2","2",1,"LAXMON323",14.66666667,2181,497.65,432.04,43.2,1082011,"0",0.70059880239521,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.2831827740317,3
"8686",476.5,44.99,-162.5,11.66666667,48,31.16,10,1552,277,0.666666667,1552,21.7975,56.7875,155.3333333,294.3333333,531,443.44,218,172.44,466,190,"AA","N","C","NEW YORK CITY AREA","N","WCMB","U","U","1","129.9899902","1","1",1,"NYCBRO917",10.33333333,3991,579.72,509.11,56.57,1088511,"0",0.527746319312316,"Young",0.0376000482991789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.323672261496814,2
"8698",240.25,31.98,3.75,1.333333333,5,48.17,12,1096,364,12.33333333,1089,0,32.27,60.33333333,68.66666667,239,252.27,99,99,251,99,"AA","N","T","NORTH FLORIDA AREA","N","WCMB","M","N","1","79.98999023","2","2",1,"FLNKIS407",0.333333333,2775,417.23,355.26,32.3,1053161,"0",0.878640776607833,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.235170537065244,3
"8701",54.75,44.99,4.25,1.333333333,2,10.25,11,316,321,0,270,0,35.935,30.66666667,41,53,60.22,30,30,62,33,"I","N","C","LOS ANGELES AREA","N","WC","S","M","1","29.98999023","2","4",1,"LAXBUR818",1.333333333,542,425.43,323.33,35.93,1078749,"0",0.747967479756098,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.247199541465063,3
"8748",781.5,49.99,-49.5,23.66666667,53,34.28,11,3061,270,43.33333333,2866,0,65.62,155.3333333,222.6666667,798,704.7,325,286.6,823,333,"AA","N","T","NORTH FLORIDA AREA","N","WCMB","U","H","2","129.9899902","3","4",1,"FLNORL407",10.66666667,7047,937.4,830.33,83.03,1056705,"0",0.697604790165029,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"High",0.286214941385375,4
"8796",232.25,44.99,-201.25,15,17,20.3,12,1283,353,0.666666667,1269,6.7375,41.2425,42.66666667,65.66666667,299,411.09,94,115.36,370,93,"BA","N","T","SOUTHWEST AREA","N","WCMB","U","S","1","129.9899902","1","1",1,"NMXABI915",9.666666667,4522,567.71,502.1,45.65,1086732,"0",0.64974619291118,"Young",0.0118678550668475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Low",0.316199360631889,2
"8797",845,39.99,65,5,70,683.77,11,1138,346,0,1133,63.875,93.865,77.66666667,101,823,439.8,155,113.3,595,137,"JF","Y","C","OHIO AREA","N","WCMB","U","G","1","149.9899902","1","1",1,"OHICLE216",5,4398,679,469.03,46.9,1066271,"0",0.768976897722772,"None",0.0940721649484536,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.241771777651588,2
"8808",1332.5,88.9475,432.5,7.666666667,14,558.89,11,1280,331,0,1277,44.7,213.0225,155.3333333,270.6666667,1188,514.2,241,127.7,689,153,"AA","N","R","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","B","N","1","59.98999023","2","2",1,"DENBOU303",7.666666667,5142,1024.49,944.51,94.45,1057690,"0",0.573891625421935,"None",0.0436314654120587,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.340223883860865,3
"8824",637.25,10,-186.25,5,28,155.63,12,1806,349,5.666666667,1712,7.5075,20.205,167.3333333,206.3333333,699,654.73,195,155.64,636,169,"AA","N","C","SOUTHWEST AREA","N","WCMB","U","S","1","99.98999023","2","3",1,"PHXPHX602",4.333333333,7202,337.69,289.94,26.36,1087578,"0",0.810985460389497,"Young",0.0222319286919956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"High",0.308611553079961,3
"8874",9.5,10,-3.5,0.666666667,1,9.08,11,166,304,0,158,0,10.585,3,4.666666667,11,34.22,5,17.56,14,8,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","U","N","1","99.98999023","2","2",1,"SEAABN253",0.666666667,308,139.2,99.03,11,1084665,"0",0.642857142811224,"Mid-Aged",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.311973526164005,3
"8898",407.25,44.6675,-407.25,11.66666667,39,219.69,11,5292,89,5.333333333,5289,11.19,57.285,175,247.6666667,543,1208.1,265,528.9,995,483,"EA","Y","C","SOUTHWEST AREA","R","WCMB","U","N","3","99.98999023","1","1",1,"PHXGLE623",9.333333333,12081,1294.88,1214.9,121.49,1069586,"0",0.706594885503823,"None",0.00864172741875695,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.247762061671285,2
"8902",973.75,49.83,-828.75,22,80,1355.5,10,2418,36,2.333333333,2418,0,74.7,145.3333333,178.3333333,1250,1416.22,270,268.67,1527,287,"AA","N","C","NEW YORK CITY AREA","N","WCMB","U","S","2","99.98999023","1","1",1,"NYCQUE917",21,12746,858.08,798.1,88.68,1061298,"0",0.814953270993449,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.320390401173112,2
"8910",769.5,10,158.5,11,1,19.97,10,1604,293,9,1575,22.8,45.24,134.6666667,164.6666667,717,777,187,196.88,804,201,"AA","N","R","MIDWEST AREA","R","WCMB","M","N","1","29.98999023","2","3",1,"STLCHE636",6.333333333,6216,447.74,293.75,36.72,1092876,"0",0.817813765219066,"Senior",0.0509224103274222,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.269024463840876,3
"9073",359.25,39.99,80.75,6.666666667,21,78.11,12,1462,360,7.666666667,1423,0.0875,35.4325,84,106,332,362.64,118,129.36,297,122,"AA","N","C","LOS ANGELES AREA","N","WCMB","U","B","1","149.9899902","1","2",1,"LAXBEV310",4.666666667,3989,523.46,458.08,41.64,1063726,"0",0.792452830188679,"None",0.000167156993848623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.260030718954198,2
"9179",190,39.99,39,2,5,14.13,12,843,376,2,826,0.195,30.185,64,90.33333333,177,207.55,75,75.09,210,75,"BA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","U","N","1","149.9899902","1","1",1,"SEAPOR503",2,2283,427.2,363.32,33.03,1061185,"0",0.708487084896992,"Senior",0.000456460674157303,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.268191969157296,2
"9192",454.75,44.99,-237.75,33.33333333,1,5.56,12,2058,358,3,2058,44.7125,83.95,152.3333333,242,534,488.73,203,187.09,440,170,"BA","N","T","ATLANTIC SOUTH AREA","N","WCMB","U","H","1","129.9899902","1","1",1,"ATLANE678",4.333333333,5376,1103.8,883.26,80.3,1085844,"0",0.629476583884298,"None",0.0405077912665338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.300954084431042,2
"9196",248.75,29.99,-25.75,5.333333333,11,120.04,12,718,283,1.333333333,701,23.8,39.4325,59.66666667,67.66666667,257,164.2,105,70.1,201,83,"EA","N","C","SOUTHWEST AREA","N","WCMB","S","N","2","129.9899902","1","2",1,"NEVSDG619",5,1642,442.83,370.27,37.03,1053655,"0",0.881773399020602,"Young",0.053745229546327,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"Low",0.303402992025867,2
"9270",0,5,0,1,0,0,11,80,317,0,71,0,5,0,1,0,14.5,0,7.1,3,1,"AA","N","C","ATLANTIC SOUTH AREA","N","WCMB","S","S","1","199.9899902","1","1",1,"NCRGRE336",0,145,236.76,150.88,15.09,1090653,"0",0,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Low",0.270111250599758,2
