"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"9514",0,10,0,0,0,0,29,7055,868,0,7019,0,11.25,0,1.333333333,0,487.14,0,250.68,0,0,"B","N","C","NEW YORK CITY AREA","N","WC","U","H","1","29.98999023","3","3",1,"NYCNEW201",0,13640,1928.69,1865.79,66.64,1018076,"0",0,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.518866711713154,4
"9543",682,10,-682,42.33333333,147,370.54,14,6881,423,18.66666667,6474,49.605,62.8175,210.3333333,266.3333333,909,1212.25,395,539.5,1104,481,"BA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","Z","1","79.98999023","3","5",1,"NCRRIC804",2,14547,1460.15,1277.78,106.48,1053512,"0",0.789737171438015,"Senior",0.0339725370681094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"High",0.364063883198582,4
"9553",185,54.98,10,8.666666667,10,109.47,30,3930,692,2.333333333,3735,0,56.06,41,64,277,357.87,124,162.39,357,165,"EA","N","C","LOS ANGELES AREA","N","WC","S","H","3","29.98999023","1","1",1,"LAXCOR909",7.333333333,8231,1334.82,1276.74,55.51,1099087,"0",0.640625,"Senior",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.299447432361864,2
"9564",680.75,32.49,43.25,10.33333333,2,23.68,34,4676,1034,5,4654,23.6875,75.0125,79.66666667,95,666,430.61,208,141.03,686,206,"Z","N","C","CENTRAL/SOUTH TEXAS AREA","N","WC","M","S","1","29.98999023","2","2",1,"SANAUS512",5.333333333,14210,1729.17,1692.49,51.29,1005531,"0",0.838596491263158,"Senior",0.0136987687734578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.326647626070442,3
"9611",449.75,59.99,-56.75,10.66666667,11,70.96,14,2162,419,11,2162,0,51.7225,79.33333333,97,469,621.92,136,166.31,511,155,"A2","N","C","HOUSTON AREA","N","WC","B","S","2","29.98999023","2","2",1,"HOUHOU281",6.666666667,8085,840.98,837.79,64.45,1061491,"0",0.817869415773196,"Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.338229897202261,3
"9626",414,10,140,4.333333333,15,84.49,21,2640,623,8.333333333,2632,20.6875,33.245,91.66666667,107.3333333,367,400.6,113,131.6,333,105,"AA","N","R","DALLAS AREA","N","WC","U","U","1","29.98999023","2","2",1,"DALDAL214",2.333333333,8012,814.15,757.7,37.89,1037475,"0",0.85403726737703,"Senior",0.0254099367438433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.32334588762434,3
"9639",131.25,30,-15.25,8,0,11.06,23,1084,672,0,935,0,32.115,29.33333333,50.66666667,136,132.93,64,62.33,123,58,"EA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WC","M","U","1","29.98999023","1","1",1,"APCSVP443",7,1994,515.7,469.35,31.29,1032628,"0",0.578947368317175,"Young",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.300874822345794,2
"9655",258.25,24.99,-31.25,8.666666667,4,75.32,41,4361,1228,9,4326,29.415,54.43,70.66666667,90.33333333,269,235.41,133,110.92,261,129,"C","N","R","DALLAS AREA","N","WC","M","S","1","29.98999023","1","1",1,"DALDAL214",4,9181,1535.81,1494.59,38.32,1003854,"0",0.782287822943996,"Senior",0.0191527597814834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.382909661617337,2
"9661",83.25,29.99,-56.25,1.333333333,5,32.41,29,461,857,0.333333333,457,2.5375,25.2775,8.666666667,16,102,45.93,36,16.93,59,20,"A","N","C","SOUTHWEST AREA","N","WC","M","N","1","29.98999023","2","2",1,"PHXPHX602",1.333333333,1240,883.08,844.09,31.26,1014955,"0",0.5416666666875,"Senior",0.00287346559768084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.326297353960565,3
"9672",1156.5,105.96,594.5,10,43,167.73,24,6581,709,15,6437,72.3625,185.0375,184.6666667,218,958,1056.32,259,292.59,961,255,"AA","N","C","LOS ANGELES AREA","N","WCMB","M","S","1","79.98999023","1","1",1,"LAXANA714",10,23239,3470.74,3330.99,151.41,1026204,"0",0.847094801376147,"Young",0.0208493001492477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.304354965049819,2
"9684",405.25,10,-49.25,6,15,57.73,11,1319,312,9.666666667,1173,19.7,30.195,97,110.6666667,422,359.33,144,130.33,328,117,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","U","N","1","129.9899902","2","2",1,"DENDEN303",6,3234,342.56,287.93,31.99,1091208,"0",0.876506023832378,"None",0.0575081737505838,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.299246183292565,3
"9728",1074.25,39.99,-481.25,23.66666667,18,196.39,23,4759,649,5.333333333,4754,46.5,87.2325,203.3333333,328.6666667,1235,728.82,301,216.09,1168,278,"BA","N","C","LOS ANGELES AREA","N","WCMB","U","N","2","29.98999023","1","2",1,"LAXLAX323",23.66666667,16034,1357.82,1322.19,60.1,1036715,"0",0.618661257442326,"None",0.0342460709077786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.425922147412758,2
"9759",446.5,49.99,-83.5,33.66666667,4,24.35,14,2288,436,1,2182,21.6,72.2625,210,288,474,292.46,278,167.85,369,212,"A","N","C","NEW ENGLAND AREA","N","WC","B","N","1","29.98999023","1","2",1,"HARNOR203",32,3802,811.09,760.11,58.47,1045142,"0",0.729166666666667,"Senior",0.0266308301174962,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.322784107612887,2
"9766",216.75,36.1225,-142.75,5.666666667,15,6.69,26,2926,61,0.666666667,2866,0,51.92,35.66666667,45,264,278.2,92,114.64,287,102,"A","N","C","CALIFORNIA NORTH AREA","R","WCMB","U","O","2","99.98999023","1","2",1,"SFRSMO650",3,6955,1507.14,1434.38,57.38,1015462,"1",0.792592592666667,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.353139464201039,2
"9770",46.5,29.99,-0.5,3.666666667,2,7.67,31,4774,926,0,4761,0,30.2375,14.33333333,20.66666667,47,269.67,29,158.7,57,31,"C","N","C","NEW YORK CITY AREA","N","WC","B","U","1","29.98999023","1","1",1,"NYCNEW973",3.666666667,8090,1926.88,1868.83,62.29,1014498,"0",0.693548386823621,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.322274098076367,2
"9775",31.75,15.99,-17.75,3,2,6.08,33,1867,667,3,1841,4.5675,20.5575,9.666666667,17,38,93.35,30,59.39,52,39,"A","N","C","CENTRAL/SOUTH TEXAS AREA","N","WCMB","M","U","2","149.9899902","2","2",1,"SANMCA210",0,2894,775.95,709.14,22.88,1006977,"0",0.568627451,"Mid-Aged",0.00588633288227334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.30978547448404,3
"9784",791.5,44.99,-156.5,16,30,54.2,12,3333,329,14.66666667,3146,35.925,78.1325,205.3333333,279.6666667,844,548.6,444,314.6,720,401,"AA","N","C","SOUTH FLORIDA AREA","R","WCMB","M","J","2","79.98999023","2","2",1,"MIAWPB561",8.333333333,5486,740.06,634.01,63.4,1071723,"0",0.734207389543003,"Senior",0.0485433613490798,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.440477684444909,3
"9799",324,37.99,85,4.333333333,9,19.99,48,8952,1067,8.666666667,8811,11.8,52.2225,125,140.3333333,296,309.89,172,191.54,294,176,"A","N","T","CENTRAL/SOUTH TEXAS AREA","N","WC","M","N","2","29.98999023","2","2",1,"SANSAN210",2,14255,2245.41,2183.75,47.47,1001143,"0",0.890736342254332,"Senior",0.0052551649810057,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.310967649872921,3
"9807",296.25,49.5825,116.75,14.66666667,0,27.62,33,3232,1004,0,3099,0,54.285,83.33333333,133.3333333,257,333.24,104,123.96,308,119,"A","N","C","LOS ANGELES AREA","N","WC","M","N","1","29.98999023","1","1",1,"LAXCDG310",13,8331,1495.61,1436.61,57.46,1098844,"0",0.62500000013125,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.318435078582178,2
"9835",545.75,44.99,248.25,14.66666667,10,108.78,23,3560,683,6.666666667,3552,0,26.2425,72,104,463,522.5,103,161.45,728,184,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","S","J","1","79.98999023","1","1",1,"SFRSCL408",14,11495,814.17,782.17,35.55,1029336,"1",0.692307692307692,"Young",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.454254929680688,2
"9845",436.25,7.42,86.75,10.33333333,39,89.32,16,2169,124,13.33333333,2142,14.025,24.695,126.6666667,168,407,357.33,153,142.8,382,154,"BA","N","C","CHICAGO AREA","R","WCMB","M","U","2","99.98999023","2","2",1,"CHICHI773",2.333333333,5360,272.99,224.89,14.99,1053367,"0",0.753968254166667,"Young",0.0513755082603758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.342794078996,3
"9866",31.75,59.99,-1.75,0.666666667,1,8.69,31,698,929,4.333333333,698,0,52.49,10.33333333,13,32,46.83,14,24.07,22,11,"A","N","C","CHICAGO AREA","N","WC","U","J","1","29.98999023","5","5",1,"CHILAG630",0.333333333,1358,1310.18,1281.58,44.19,1010175,"0",0.794871794615385,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.374112801431362,6
"9884",1191,43.8625,-1022,36.66666667,180,1036.91,35,6270,43,14.66666667,6036,50.955,90.0925,261.6666667,289.6666667,1532,1152.23,535,464.31,1875,737,"B","N","T","NEW YORK CITY AREA","N","WCMB","U","H","3","199.9899902","1","1",1,"NYCBRO917",36.66666667,14979,2073.49,1855.57,142.74,1006848,"1",0.903337169171077,"None",0.024574509643162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"High",0.379607945757527,2
"9890",110.75,49.99,-110.75,2.333333333,4,39.04,14,1294,206,0,1251,2.0475,56.49,43.66666667,45.66666667,148,206.22,101,139,194,132,"AA","N","C","NEW YORK CITY AREA","N","WCMB","M","H","1","149.9899902","1","1",1,"NYCSUF516",2.333333333,1856,636.3,550.86,61.21,1052326,"1",0.956204379565241,"None",0.00321782178217822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.306551140855625,2
"9897",599.5,49.99,-1.5,4,21,21.5,28,2718,841,21.66666667,2638,59.625,110.11,67,72.66666667,600,348.12,148,101.46,455,126,"B","N","T","CALIFORNIA NORTH AREA","N","WC","U","O","1","59.98999023","1","1",1,"SFRSMO650",4,9051,1731.34,1639.59,63.06,1013500,"0",0.922018348581559,"Senior",0.0344386429008745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.311442391690208,2
"9902",706.5,49.99,-310.5,11,21,38.32,34,8032,1021,20.33333333,7900,0,39.99,217.6666667,253,810,585.72,334,246.88,776,316,"A","N","C","CALIFORNIA NORTH AREA","N","WC","S","J","1","29.98999023","1","1",1,"SFRSFR415",11,18743,1367.71,1279.1,39.97,1010664,"0",0.860342556126482,"Young",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.339400591389937,2
"9907",14.25,10,10.75,3,1,4.03,11,287,329,0,206,0,10.1125,13,23,11,63.33,6,22.89,21,9,"AA","N","T","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","J","1","149.9899902","2","6",1,"APCFCH703",2.666666667,570,117.31,96.33,10.7,1089329,"1",0.565217391304348,"Mid-Aged",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Low",0.417102401448464,3
"9930",338.5,30,-92.5,11,13,31.24,19,1802,573,3,1802,13.3,49.0875,128.3333333,176.3333333,369,239.72,166,100.11,331,139,"AA","N","C","GREAT LAKES AREA","R","WC","M","H","1","9.989997864","3","3",1,"PITHOM412",9.333333333,4315,702.75,670.75,37.26,1029995,"0",0.727788279721699,"Senior",0.0189256492351476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.374690250781553,4
"9933",134.25,29.99,2.75,2.333333333,8,45.53,33,1903,991,0,1892,0,32.105,55,90.33333333,133,156.1,82,63.07,110,60,"A","N","C","NORTH FLORIDA AREA","N","WC","M","S","1","29.98999023","1","1",1,"FLNCLR813",1.666666667,4683,1188.55,1152.76,38.43,1007658,"0",0.608856088583353,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.317020494582025,2
"9943",1077.25,100.395,-269.25,12,28,654.44,19,5859,572,16.33333333,5839,32.05,132.1725,238.3333333,268,1167,1104.44,320,324.39,883,241,"BA","N","T","DALLAS AREA","N","WC","M","H","1","29.98999023","2","2",1,"DALDAL214",8,19880,1826.16,1776.81,98.71,1042390,"0",0.889303482462687,"Senior",0.0175504884566522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.338995454364678,3
"9956",256,39.99,23,2.333333333,5,101.09,12,960,369,0.333333333,960,17.7625,53.6125,58.66666667,75,248,217.27,102,87.27,242,94,"C","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","U","S","1","29.98999023","1","3",1,"DENFTC970",1.666666667,2390,586.68,521.7,47.43,1052705,"0",0.782222222266667,"None",0.0302763005386241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.32015945146099,2
"9962",122.75,10,-96.75,1.333333333,24,110.12,6,229,181,0.666666667,229,0,10.09,44.66666667,61.66666667,155,114.2,57,45.8,1688.485,610.5087,"A","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","R","WC","M","N","1","9.989997864","3","3",1,"DENDEN303",1.333333333,571,90.89,50.72,10.14,1087273,"0",0.724324324339226,"Senior",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.362755213335113,4
"9966",144.75,8.95,-144.75,1,14,71.06,37,5345,1104,0,5302,12.58,38.9225,34.66666667,44.33333333,193,398.14,64,151.49,360,130,"B","N","C","NEW ENGLAND AREA","N","WC","M","N","1","29.98999023","1","3",1,"HARNEW203",0.666666667,13935,2113.67,2069.85,59.14,1004923,"0",0.781954887352027,"Senior",0.00595173324123444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.397083947324698,2
"10000",488.25,40.4825,-341.25,15.33333333,39,445.9,18,3444,3,8,3408,41.0625,98.2775,68.33333333,109.3333333,602,551.76,200,200.47,541,174,"E4","N","T","DALLAS AREA","N","WCMB","B","H","2","99.98999023","1","1",1,"DALFTW817",10,9380,1294.66,1238.21,72.84,1035037,"0",0.625000000160061,"None",0.0317168214048476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.295900301996612,2
"10001",376.5,30,-69.5,44.33333333,6,105.5,21,3117,261,4,3116,12.775,36.55,115.3333333,215.3333333,400,272,244,155.8,343,205,"CA","N","C","HOUSTON AREA","R","WC","S","H","2","29.98999023","1","1",1,"HOUHOU281",27.33333333,5440,927.38,896.38,44.82,1030842,"0",0.535603715098391,"None",0.0137753671634066,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.311482994439795,2
"10012",582.5,10,370.5,8.333333333,47,19.67,7,1138,211,36,1121,21.525,32.2675,157.6666667,200,459,389,208,186.83,389,187,"BA","N","C","CALIFORNIA NORTH AREA","N","WCMB","U","U","1","59.98999023","3","4",1,"SFRSRO707",8,2334,116.91,68.12,11.35,1090545,"0",0.7883333335,"None",0.184115986656402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.357500515490206,4
"10015",347.25,29.99,405.75,31,18,116.56,29,3009,875,3.333333333,2970,57.575,88.61,144,191.6666667,212,221.69,121,114.23,200,115,"A","N","T","OHIO AREA","N","WC","B","G","1","29.98999023","1","2",1,"OHICIN513",4.333333333,5764,1618.51,1538.43,59.17,1009892,"0",0.751304347695425,"Senior",0.0355728416877251,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.359006125638378,2
"10031",211.5,44.8225,-59.5,3,14,11.38,18,4732,519,0,4715,0,47.8225,98.66666667,123.3333333,231,552.94,136,277.35,322,187,"AA","N","C","PHILADELPHIA AREA","N","WC","M","U","2","29.98999023","1","1",1,"PHICTR610",3,9400,1253.48,1203.49,70.79,1046597,"0",0.800000000243243,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.30947453929593,2
"10032",1053.75,34.99,13.25,5.666666667,22,31.76,19,7788,558,3,7777,130.9,236.7,234.6666667,318.6666667,1049,1927.94,334,432.06,1238,348,"BA","N","C","GREAT LAKES AREA","N","WCMB","U","N","1","59.98999023","1","1",1,"DETROS810",5.666666667,34703,5624.71,5546.47,308.14,1050259,"0",0.73640167366774,"Senior",0.0232723109280301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.407746117516648,2
"10050",392,10,-11,2.666666667,30,45.81,12,1558,373,17.33333333,1558,39.675,54.4375,89.66666667,108.3333333,396,280.73,207,141.64,323,172,"BA","N","T","TENNESSEE AREA","N","WCMB","M","N","1","59.98999023","2","2",1,"ATLMEM901",1,3088,388.03,344.79,31.34,1052312,"0",0.827692307977751,"Senior",0.102247248924052,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.29809673520291,3
"10068",174.5,72.495,26.5,2.333333333,31,101.9,14,2475,438,4.333333333,2463,0,75.145,53.33333333,64.66666667,166,420.77,68,189.46,182,72,"AA","N","C","NEW YORK CITY AREA","N","WCMB","M","B","1","149.9899902","3","3",1,"NYCNEW732",2.333333333,5470,1193.4,1078.11,82.93,1045002,"0",0.824742267947178,"Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Low",0.338016268776308,4
"10070",1.25,19.99,-1.25,0.666666667,0,0,35,6203,621,0,6152,0,19.99,0,0.333333333,2,693.65,1,180.94,21,7,"A","N","C","DALLAS AREA","N","WCMB","U","N","2","129.9899902","1","1",1,"DALDAL214",0.333333333,23584,2947.23,2847.49,83.75,1006091,"0",0,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Low",0.402681963961987,2
"10098",821.25,30,-181.25,10.33333333,12,84.53,12,3029,185,46,3025,22.575,56.6225,268.3333333,344,882,626.18,400,275,763,327,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","R","WCMB","U","N","3","29.98999023","1","1",1,"SEASEA206",8.333333333,6888,595.84,535.85,48.71,1054145,"0",0.780038759593023,"None",0.0378876879699248,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.296771625088736,2
"10109",136.75,30,35.25,1.666666667,6,23.03,33,1466,1003,0,1456,0,32.35,44.66666667,51.33333333,125,100.31,47,45.5,132,57,"A","N","T","SOUTHWEST AREA","N","WC","A","O","1","29.98999023","2","4",1,"NEVLVS702",1.333333333,3210,1006.89,964.32,30.14,1009053,"0",0.870129870251307,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.348966172038166,3
"10128",543.5,84.99,-255.5,6.333333333,34,48.97,34,6232,591,18.66666667,6232,0,75.485,137.3333333,179,629,876.35,229,270.96,715,227,"C","N","T","SOUTH FLORIDA AREA","N","WCMB","B","H","2","79.98999023","1","1",1,"MIADFD954",2.666666667,20156,2007.82,1947.98,84.69,1011186,"0",0.767225325698324,"None",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.324327328221972,2
"10139",19.5,16.99,18.5,0.666666667,0,5.9,36,258,306,0,240,2.4975,19.4875,10,14.66666667,13,8.63,11,6.86,12,10,"A","N","C","SOUTH FLORIDA AREA","R","WCMB","U","H","3","39.98999023","1","1",1,"MIAKEY305",0,302,809.49,762.07,21.77,1004122,"1",0.681818181663223,"Young",0.00308527591446466,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.43450238845565,2
"10140",634,59.99,-634,28.66666667,59,137.03,24,8906,364,8.666666667,8713,41.55,96.4025,202.6666667,285,845,841.09,373,396.05,870,373,"B","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","H","2","129.9899902","3","4",1,"APCFCH703",25.66666667,18504,1871.02,1781.04,80.96,1026568,"0",0.71111111122807,"Senior",0.0222071383523426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"High",0.360977283546417,4
"10160",502.25,49.99,-7.25,7.666666667,24,74.46,15,2636,123,0.666666667,2393,4.575,67.7675,139.6666667,164.6666667,505,571,177,184.08,516,172,"AA","N","T","SOUTH FLORIDA AREA","R","WCMB","B","N","2","79.98999023","1","2",1,"MIAFTL954",3,7423,993.84,822.91,63.3,1050839,"0",0.848178137682555,"Senior",0.00460335667713113,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.303605987303607,2
"10164",545,39.99,-252,16,6,61.36,24,4776,203,3.666666667,4659,45.4125,77.4325,147.3333333,202.6666667,629,534.78,231,202.57,559,198,"AA","N","T","HOUSTON AREA","R","WCMB","B","U","3","99.98999023","1","1",1,"NOLKEN504",9.333333333,12300,1620.96,1532.74,66.64,1020892,"0",0.726973683926485,"Young",0.028015805448623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.331669256916387,2
"10182",895.25,45.1525,2672.75,6.333333333,18,1895.55,12,1252,41,0.666666667,1085,129.6,177.42,134.3333333,203.6666667,4,305.1,0,108.5,59,24,"BA","N","C","NEW YORK CITY AREA","R","WCMB","U","H","3","79.98999023","3","4",1,"NYCWHI914",5,3051,1016.82,874.46,87.45,1054210,"0",0.65957446781349,"None",0.127456186935741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"High",0.362507870480945,4
"10190",341.5,39.99,-71.5,12,30,4.38,11,1225,331,4,1204,43.1375,70.9975,68.33333333,90,365,253.89,173,133.78,299,152,"EA","N","T","LOS ANGELES AREA","N","WC","U","H","1","59.98999023","1","2",1,"LAXONT909",11.66666667,2285,492.47,450.87,50.1,1068316,"0",0.759259259222222,"None",0.0875941681726806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.39098893559007,2
"10194",487,29.99,-56,31.66666667,20,17.17,30,9712,899,2,9631,56.9,147.59,119.6666667,174.3333333,506,941.11,231,343.96,494,193,"K","N","C","DC/MARYLAND/VIRGINIA AREA","N","WC","S","M","1","29.98999023","1","1",1,"APCSIL301",26,26351,4457.67,4383,156.54,1011216,"0",0.686424474509833,"Senior",0.0127645159915382,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.443616882770081,2
